obec,url,municipality_kod
Útvina,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Karlovy_Vary/UP_Utvina/A_Textova_cast/Utvina_UP_po-Z1.pdf},555681.0
Teplička,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Karlovy_Vary/UP_Teplicka/A_Textova_cast/UP_Teplicka_text.pdf},537845.0
Planá,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=117403},561134.0
Andělská Hora,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Karlovy_Vary/UP_Andelska_Hora/A_Textova_cast/UP_Andelska_hora_text%20(1).pdf},538001.0
Horní Město,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/597368/Texty/597368_zuz02.pdf},597368.0
Neveklov,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Benesov_27/530310_Neveklov/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/530310_UP_PRV_STAV_02_2022_Neveklov_ORG/0.Nev_%DApln%E9%20zn%ECn%ED%20po%20Z2_text.pdf},530310.0
Řípec,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=44036},599115.0
Hradiště,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Karlovy_Vary/UP_Hradiste/A_Textova_cast/OOP%20%C3%9AP%20Hradi%C5%A1t%C4%9B.pdf},555177.0
Batňovice,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/579041_137166_TC_m.pdf},579041.0
Trpísty,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=112219},561291.0
Potùčky,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Ostrov/UP_Potucky/A_Textova_cast/UP_Potucky_duben_2015.pdf},555479.0
Vilantice,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/574597_137323_TC_m.pdf},574597.0
Strážné,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/579696_138098_PS.pdf},579696.0
Černava,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Karlovy_Vary/UP_Cernava/A_Textova_cast/UP_Cernava_text.pdf},538019.0
Ostředek,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Benesov_27/530352_Ost%F8edek/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/530352_UP_2023_Ostredek_ORG/UP_Ost%F8edek_text.pdf},530352.0
Zhoř,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=112269},541460.0
Velichov,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Ostrov/UP_Velichov/A_Textova_cast/Velichov_%C3%BApn_txt.pdf},555703.0
Kuklík,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=12355},595969.0
Dalovice,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Karlovy_Vary/UP_Dalovice/A_Textova_cast/UP_Dalovice_textova_cast.pdf},537918.0
Křišťanovice,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/597538/Texty/597538.pdf},597538.0
Janov,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/597431/Texty/597431_zuz01.pdf},597431.0
Pavlov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=28083},596396.0
Kyselka,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Karlovy_Vary/UP_Kyselka/A_Textova_cast/Kyselka%20txt.pdf},555347.0
Královec,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/530808_TC.pdf},530808.0
Nová Ves u Chýnova,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=53836},552763.0
Nové Hamry,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Karlovy_Vary/UP_Nove_Hamry/A_Textova_cast/UP%20Nov%C3%A9%20Hamry%20text.pdf},506494.0
Petroupim,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Benesov_27/530409_Petroupim/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/530409_UP_PRV_STAV_01_2023_Petroupim_ORG/%DAP%20Petroupim%20UZ%20po%20Z1%20TEXT%20vyd%E1n%ED%20OOP.pdf},530409.0
Studánka,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=226871},561223.0
Božičany,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Karlovy_Vary/UP_Bozicany/A_Textova_cast/UP_Bozicany.pdf},555045.0
Mladé Buky,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/579548_137316_TC_m.pdf},579548.0
Nové Heřminovy,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/569551/Texty/569551.pdf},569551.0
Poříčí nad Sázavou,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Benesov_27/530441_Po%F8%ED%E8%ED_nad_S%E1zavou/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/530441_UP_2019_Porici_nad_Sazavou_ORG/I_A%20Textova%20cast%20UP.pdf},530441.0
Stružná,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Karlovy_Vary/UP_Struzna/A_Textova_cast/%C3%9Azemn%C3%AD%20pl%C3%A1n%20Stru%C5%BEn%C3%A1_%C4%8Distopis%20-listopad2012.pdf},555592.0
Částkov,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=227660},560804.0
Mostek,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/579556_114900_TC.pdf},579556.0
Postupice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Benesov_27/530450_Postupice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/530450_UP_2021_Postupice_ORG/%DAP%20text%20OOP%201_2021.pdf},530450.0
Merklín,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Ostrov/UP_Merklin/A_Textova_cast/Textova_cast.pdf},555363.0
Milotice nad Opavou,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/569526/Texty/569526.pdf},569526.0
Jívka,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/579378_138296_PS_TC_m.pdf},579378.0
Běleč,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=32997},560448.0
Stanovice,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Karlovy_Vary/UP_Stanovice/A_Textova_cast/%C3%9APLN%C3%89%20ZN%C4%9AN%C3%8D%20%C3%9APS%20TEXT.pdf},555550.0
Malá Morávka,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/597601/Texty/597601_zuz01.pdf},597601.0
Nové Veselí,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=29431},596256.0
Vrchlabí,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/579858_138237_PS.pdf},579858.0
Přestavlky u Čerčan,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Benesov_27/530492_P%F8estavlky_u_%C8er%E8an/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/530492_UP_PRV_STAV_01_2024_Prestavlky_u_Cercan_ORG/530492_Text.pdf},530492.0
Ostrov,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Ostrov/UP_Ostrov/A_Textova_cast/UP_OSTROV_N%C3%81VRH.pdf},555428.0
Nová Role,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Karlovy_Vary/UP_Nova_Role/A_Textova_cast/upnr-final.pdf},555398.0
Vysoká,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/597970/Texty/597970.pdf},597970.0
Veselí nad Lužnicí,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=59876},553271.0
Lom u Tachova,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=118748},541702.0
Vysoká Pec,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Karlovy_Vary/UP_Vysoka_Pec/A_Textova_cast/UP_Vysoka_Pec_vyrok.pdf},578029.0
Razová,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/597724/Texty/597724_zuz03.pdf},597724.0
Chodov,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Karlovy_Vary/UP_Chodov/A_Textova_cast/Chodov%20_UP_text.pdf},578011.0
Erpužice,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=119908},560855.0
Sviny,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=47385},596850.0
Vojkovice,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Ostrov/UP_Vojkovice/A_Textova_cast/Vojkovice%20%20%C3%9APN%20TEXT.pdf},555738.0
Jáchymov,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Ostrov/UP_Jachymov/A_Textova_cast/J%C3%A1chymov_%C3%9APN_TEXT_zm.%C4%8D.2.pdf},555215.0
Brod nad Tichou,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=114579},541605.0
Loket,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Sokolov/UP_Loket/A_Textova_cast/UPM_Loket_Pravni_stav_po_Z3_text.pdf},560537.0
Horní Benešov,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/597350/Texty/597350_zuz03.pdf},597350.0
Radňovice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=12569},596558.0
Chodov,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Sokolov/UP_Chodov/A_Textova_cast/560383_%C3%9AP_CHODOV_TEXTOV%C3%81_%C4%8C%C3%81ST_%C3%9AZ_ZM_06_STR_1_36.pdf},560383.0
Oldřichov,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=65569},552798.0
Lesná,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=117248},561002.0
Josefov,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Sokolov/UP_Josefov/A_Textova_cast/UP_Josefov_text_komplet.pdf},511587.0
Horní Kozolupy,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=112582},541290.0
Struhařov,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Benesov_27/530689_Struha%F8ov/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/530689_UP_2017_Struharov_ORG/Textov%E1%20%E8%E1st/%DAzemn%ED%20pl%E1n%20Struha%F8ov%20%28v%FDrok%29.pdf},530689.0
Jedlany,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=13145},562963.0
Kynšperk nad Ohří,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Sokolov/UP_Kynsperk_nad_Ohri/A_Textova_cast/UP_Kynsperk_nad_Ohri_text.pdf},560499.0
Bobrová,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=12339},595268.0
Nadějkov,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=62767},549631.0
Libavské Údolí,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Sokolov/UP_Libavske_Udoli/A_Textova_cast/%C3%9AP_Libavsk%C3%A9_%C3%9Adol%C3%AD_vydan%C3%BD_%C5%99%C3%ADjen_2013.pdf},560502.0
Teplýšovice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Benesov_27/530760_Tepl%FD%9Aovice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/530760_UP_PRV_STAV_03_2018_Teplysovice_ORG/Textov%E1%20%E8%E1st/Textova%20cast%20uplneho%20zneni%20UPO%20Teplysovice%20po%20zm%20c3.pdf},530760.0
Těšovice,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Sokolov/UP_Tesovice/A_Textova_cast/UP_Tesovice_text.pdf},579360.0
Malá Štáhle,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/551902/Texty/551902_zuz02.pdf},551902.0
Chodová Planá,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=227118},560901.0
Špindlerùv Mlýn,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/579742_138225_PS.pdf},579742.0
Týnec nad Sázavou,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Benesov_27/530841_T%FDnec_nad_S%E1zavou/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/530841_UP_PRV_STAV_02_2018_Tynec_nad_Sazavou_ORG/00_UZ%20UP%20Tynec_textova%20cast.pdf},530841.0
Malšice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=60372},552666.0
Habartov,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Sokolov/UP_Habartov/A_Textova_cast/%C3%9AP_Hab_n%C3%A1vrh_k_vyd%C3%A1n%C3%AD_text1.pdf},560359.0
Dolní Rychnov,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Sokolov/UP_Dolni_Rychnov/A_Textova_cast/538591_text.pdf},538591.0
Bohdalov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=14790},595292.0
Horní Slavkov,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Sokolov/UP_Horni_Slavkov/A_Textova_cast/Textova_cast.pdf},560367.0
Kraslice,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Kraslice/UP_Kraslice/A_Textova_cast/Textova_cast.pdf},560472.0
Hodonice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=13045},562904.0
Rusín,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/597775/Texty/597775_zuz01.pdf},597775.0
Baliny,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=15134},595217.0
Přebuz,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Kraslice/UP_Prebuz/A_Textova_cast/UP_Prebuz_text.pdf},560596.0
Vranov,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=112342},579491.0
Rovná,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Sokolov/UP_Rovna/A_Textova_cast/I_Textova_cast.pdf},560618.0
Vintířov,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Sokolov/UP_Vintirov/A_Textova_cast/text.%C4%8D%C3%A1st.%C3%BApln%C3%A9%20zn%C4%9Bn%C3%AD_zm.%C4%8D.1.pdf},560685.0
Poděšín,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=15254},596451.0
Vranov,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Benesov_27/530921_Vranov/02_%DAzemn%ED_pl%E1n-zm%ECna/530921_UP_ZM_01_2022_Vranov_ORG/Zmena_c_1_UP_Vranov_text.pdf},530921.0
Halže,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=114613},560863.0
Bukovany,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Sokolov/UP_Bukovany/A_Textova_cast/UP_Bukovany_text.pdf},560316.0
Hlavatce,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=65167},552321.0
Lichnov,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/597554/Texty/597554_zuz03.pdf},597554.0
Zlatá Olešnice,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/579866_137511_PS_TC_m.pdf},579866.0
Drahňovice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Benesov_27/532151_Drah%F2ovice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/532151_UP_PRV_STAV_02_2022_Drah%F2ovice_ORG/%DAP%20Drah%F2ovice%20%DAZ%20Z2%20122022%20TEXT%20podepsany.pdf},532151.0
Šindelová,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Kraslice/UP_Sindelova/A_Textova_cast/UP_Sindelova_text.pdf},560677.0
Záchlumí,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=118787},541664.0
Dlouhý Újezd,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=224023},560839.0
Ratibořské Hory,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=56797},552992.0
Věžná,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=4045},597040.0
Staré Buky,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/579661_137431_PS.pdf},579661.0
Nové Sedlo,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Sokolov/UP_Nove_Sedlo/A_Textova_cast/UP_Nove_Sedlo_textova_cast%20(1).pdf},560570.0
Sklené,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=38241},596736.0
Tučapy,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=46684},553239.0
Bublava,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Kraslice/UP_Bublava/A_Textova_cast/%C3%9Apln%C3%A9%20zn%C4%9Bn%C3%AD%20%C3%9Azemn%C3%ADho%20pl%C3%A1nu%20Bublava%20po%20vyd%C3%A1n%C3%AD%20zm%C4%9Bny%20%C4%8D.4.pdf},560308.0
Světlá Hora,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/597872/Texty/597872_zuz02.pdf},597872.0
Chlum Svaté Maří,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Sokolov/UP_Chlum_Svate_Mari/A_Textova_cast/0%20Textova%20cast%20-%20OOP.pdf},560375.0
Trotina,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/579751_137208_TC.pdf},579751.0
Benešovice,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=225713},560723.0
Rosička,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=15387},549941.0
Litichovice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Benesov_27/532258_Litichovice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/532258_UP_09_2019_Litichovice_ORG/TEXTOVA%20CAST%20UP%20LITICHOVICE.pdf},532258.0
Kuks,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/579416_TC.pdf},579416.0
Moravec,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=16081},596141.0
Třebešice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Benesov_27/532304_T%F8ebe%9Aice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/532304_UP_PRV_STAV_05_2022_Trebesice_ORG/0_TEXTOVA_CAST_UZ_Trebesice_UP_PO_Z2_04_2022.pdf},532304.0
Krajková,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Sokolov/UP_Krajkova/A_Textova_cast/Krajkov%C3%A1%20%C3%BApn_%C3%9AZ.pdf},560456.0
Janské Lázně,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/579351_138324_PS.pdf},579351.0
Bechyně,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=61081},552054.0
Osová Bítýška,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=16228},596345.0
Oloví,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Kraslice/UP_Olovi/A_Textova_cast/UP_Olovi_text.pdf},560588.0
Radenín,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=63258},552917.0
Jiříkov,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/597457/Texty/597457.pdf},597457.0
Tatrovice,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Sokolov/UP_Tatrovice/A_Textova_cast/UP_TATROVICE_TEXTOVA_CAST.pdf},538663.0
Bruntál,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/597180/Texty/597180_zuz05.pdf},597180.0
Skapce,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=224302},579467.0
Klášterská Lhota,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/579386_137456_PS_TC.pdf},579386.0
Popovice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Benesov_27/532649_Popovice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/532649_UP_2013_Popovice_ORG/textov_cast_popovice_III.pdf},532649.0
Dasnice,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Sokolov/UP_Dasnice/A_Textova_cast/%C3%9AP%20Dasnice_text_komplet.pdf},560332.0
Chleby,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Benesov_27/532878_Chleby/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/532878_UP_2022_Chleby_ORG/UP_Chleby_text.pdf},532878.0
Jindřichovice,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Kraslice/UP_Jindrichovice/A_Textova_cast/UP_Jindrichovice_text.pdf},560413.0
Dalečín,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=46238},595454.0
Chářovice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Benesov_27/532886_Ch%E1%F8ovice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/532886_UP_PRV_STAV_01_2024_Charovice_ORG/532886_text.pdf},532886.0
Dolní Nivy,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Sokolov/UP_Dolni_Nivy/A_Textova_cast/%C3%BApln%C3%A9%20zn%C4%9Bn%C3%AD%20%C3%9AP%20D.N._zm.%C4%8D.1.pdf},560341.0
Litíč,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/546470_TC.pdf},546470.0
Zdobín,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/548847_137197_TC.pdf},548847.0
Broumov,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=223978},541401.0
Dobronice u Bechyně,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=56247},552224.0
Dubenec,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/579190_137281_TC_m.pdf},579190.0
Staré Sedlo,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=108218},561193.0
Staré Sedlo,{https://geoportal.kr-karlovarsky.cz/vykresy/UPD_OBCI/Sokolov/UP_Stare_Sedlo/A_Textova_cast/Stare_Sedlo_UP.pdf},560642.0
Písečné,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=3691},596434.0
Trutnov,{https://up.kr-kralovehradecky.cz/upd/_mapy/upd/html/vyhlasky/579025_138171_PS.pdf},579025.0
